chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
1.3365,0.1336,86.851137,11.406795,4.196535e-03,31.9523,0,,1.050718e+00,1.226797e+00,1.413949e+00,1.481462e+00,1.481399e+00,1.465660e+00,5.606569e-01,4.912500e-01,1.530691e-01,1.332414e-01,1.224688e-01,1.281206e-02
1.3372,0.1337,75.431201,9.151275,2.666178e-03,21.9765,0,,1.528286e+00,1.722011e+00,1.948234e+00,2.024245e+00,2.019696e+00,1.995825e+00,7.334128e-01,6.405070e-01,1.528350e-01,1.344818e-01,1.176920e-01,9.574205e-03
1.3372,0.1337,75.431201,9.151275,2.666393e-03,21.9783,0,,1.528353e+00,1.722120e+00,1.948360e+00,2.024372e+00,2.019820e+00,1.995944e+00,7.334519e-01,6.405410e-01,1.528524e-01,1.344979e-01,1.177065e-01,9.575715e-03
1.3378,0.1338,75.431201,9.151275,2.669389e-03,22.0030,0,,1.529280e+00,1.723652e+00,1.950119e+00,2.026133e+00,2.021537e+00,1.997602e+00,7.339968e-01,6.410140e-01,1.530940e-01,1.347215e-01,1.179098e-01,9.596788e-03
1.3391,0.1339,75.431201,9.151275,2.434336e-03,20.0655,0,,1.454152e+00,1.601758e+00,1.809269e+00,1.884333e+00,1.882886e+00,1.863451e+00,6.891818e-01,6.019107e-01,1.340545e-01,1.172084e-01,1.020668e-01,8.009776e-03
1.3395,0.1340,75.431201,10.216981,3.434562e-03,25.3571,0,,1.347972e+00,1.454521e+00,1.683545e+00,1.793298e+00,1.808576e+00,1.804228e+00,7.272576e-01,6.416587e-01,1.770710e-01,1.526929e-01,1.362812e-01,1.251837e-02
1.3401,0.1340,75.431201,10.216981,3.440122e-03,25.3982,0,,1.349115e+00,1.456295e+00,1.685675e+00,1.795489e+00,1.810733e+00,1.806327e+00,7.279754e-01,6.422851e-01,1.774244e-01,1.530111e-01,1.365802e-01,1.255750e-02
1.3415,0.1342,75.431201,9.151275,2.423993e-03,19.9802,0,,1.450727e+00,1.596312e+00,1.802935e+00,1.877920e+00,1.876599e+00,1.857352e+00,6.871066e-01,6.000912e-01,1.332147e-01,1.164407e-01,1.013757e-01,7.943048e-03
1.3422,0.1342,75.431201,9.151275,2.421077e-03,19.9562,0,,1.449760e+00,1.594775e+00,1.801147e+00,1.876109e+00,1.874823e+00,1.855630e+00,6.865199e-01,5.995767e-01,1.329779e-01,1.162244e-01,1.011810e-01,7.924284e-03
1.3431,0.1343,75.431201,10.216981,3.467075e-03,25.5971,0,,1.354634e+00,1.464879e+00,1.695977e+00,1.806077e+00,1.821160e+00,1.816468e+00,7.314399e-01,6.453079e-01,1.791345e-01,1.545512e-01,1.380279e-01,1.274793e-02
1.3436,0.1344,75.431201,10.216981,3.470971e-03,25.6259,0,,1.355429e+00,1.466118e+00,1.697463e+00,1.807603e+00,1.822662e+00,1.817929e+00,7.319388e-01,6.457429e-01,1.793812e-01,1.547735e-01,1.382370e-01,1.277557e-02
1.3473,0.1347,75.431201,9.151275,2.402450e-03,19.8027,0,,1.443560e+00,1.584944e+00,1.789704e+00,1.864513e+00,1.863451e+00,1.844594e+00,6.827541e-01,5.962727e-01,1.314652e-01,1.148431e-01,9.993833e-02,7.804908e-03
1.3480,0.1348,75.431201,10.216981,3.151886e-03,23.2701,0,,1.288001e+00,1.363081e+00,1.573120e+00,1.679144e+00,1.695874e+00,1.694331e+00,6.893238e-01,6.084146e-01,1.588140e-01,1.363049e-01,1.209627e-01,1.060154e-02
1.3487,0.1349,75.431201,10.216981,3.148348e-03,23.2440,0,,1.287226e+00,1.361921e+00,1.571711e+00,1.677680e+00,1.694425e+00,1.692915e+00,6.888295e-01,6.079798e-01,1.585821e-01,1.360975e-01,1.207698e-01,1.057846e-02
1.3535,0.1353,75.431201,10.216981,3.123874e-03,23.0633,0,,1.281846e+00,1.353885e+00,1.561944e+00,1.667524e+00,1.684372e+00,1.683088e+00,6.853959e-01,6.049582e-01,1.569760e-01,1.346609e-01,1.194346e-01,1.041943e-02
1.3546,0.1355,75.431201,10.216981,3.118824e-03,23.0260,0,,1.280732e+00,1.352225e+00,1.559925e+00,1.665423e+00,1.682293e+00,1.681054e+00,6.846844e-01,6.043319e-01,1.566442e-01,1.343643e-01,1.191590e-01,1.038675e-02
1.3580,0.1358,86.851137,10.216981,2.940482e-03,24.9961,0,,1.133769e+00,1.349344e+00,1.515260e+00,1.554331e+00,1.541313e+00,1.514308e+00,5.349109e-01,4.651217e-01,1.249004e-01,1.065417e-01,9.481363e-02,8.074000e-03
1.3590,0.1359,100.000000,8.196729,2.423623e-03,29.5682,0,,1.609425e+00,2.350448e+00,2.312011e+00,2.132277e+00,2.026053e+00,1.919063e+00,6.061240e-01,5.219662e-01,1.250782e-01,1.078371e-01,9.375410e-02,6.757244e-03
1.3592,0.1359,100.000000,8.196729,2.420903e-03,29.5350,0,,1.608413e+00,2.348555e+00,2.310327e+00,2.130864e+00,2.024770e+00,1.917896e+00,6.056559e-01,5.215745e-01,1.248719e-01,1.076518e-01,9.358732e-02,6.742378e-03
1.3604,0.1360,75.431201,10.216981,3.577921e-03,26.4155,0,,1.377004e+00,1.499959e+00,1.737955e+00,1.849117e+00,1.863497e+00,1.857602e+00,7.454492e-01,6.575062e-01,1.861091e-01,1.608407e-01,1.439538e-01,1.354442e-02
1.3605,0.1361,86.851137,10.216981,2.937182e-03,24.9680,0,,1.133106e+00,1.348159e+00,1.513949e+00,1.553053e+00,1.540082e+00,1.513134e+00,5.345468e-01,4.648131e-01,1.247117e-01,1.063742e-01,9.465748e-02,8.056353e-03
1.3606,0.1361,75.431201,9.151275,2.751640e-03,22.6809,0,,1.554429e+00,1.765474e+00,1.998040e+00,2.074028e+00,2.068212e+00,2.042611e+00,7.487127e-01,6.537663e-01,1.597132e-01,1.408595e-01,1.234967e-01,1.018371e-02
1.3611,0.1361,100.000000,8.196729,2.402083e-03,29.3054,0,,1.601396e+00,2.335422e+00,2.298633e+00,2.121052e+00,2.015845e+00,1.909780e+00,6.024057e-01,5.188521e-01,1.234450e-01,1.063699e-01,9.243451e-02,6.639953e-03
1.3616,0.1362,100.000000,8.196729,2.398200e-03,29.2580,0,,1.599945e+00,2.332705e+00,2.296212e+00,2.119018e+00,2.013995e+00,1.908096e+00,6.017325e-01,5.182877e-01,1.231506e-01,1.061056e-01,9.219690e-02,6.618914e-03
1.3619,0.1362,86.851137,9.151275,3.437442e-03,32.6234,0,,1.584562e+00,2.173240e+00,2.334404e+00,2.289220e+00,2.225036e+00,2.146369e+00,6.715698e-01,6.817853e-01,1.827843e-01,1.633277e-01,1.447537e-01,1.362954e-02
1.3660,0.1366,75.431201,9.151275,2.351702e-03,19.3844,0,,1.426494e+00,1.558043e+00,1.758334e+00,1.832671e+00,1.832198e+00,1.814243e+00,6.723368e-01,5.871210e-01,1.273449e-01,1.110873e-01,9.656423e-02,7.484038e-03
1.3662,0.1366,100.000000,8.196729,2.530944e-03,30.8775,0,,1.648908e+00,2.424067e+00,2.377224e+00,2.186762e+00,2.075513e+00,1.963969e+00,6.242423e-01,5.370550e-01,1.332084e-01,1.151625e-01,1.003598e-01,7.355953e-03
1.3671,0.1367,100.000000,8.196729,2.535532e-03,30.9335,0,,1.650578e+00,2.427169e+00,2.379960e+00,2.189039e+00,2.077577e+00,1.965841e+00,6.250021e-01,5.376846e-01,1.335556e-01,1.154761e-01,1.006432e-01,7.382079e-03
1.3691,0.1369,100.000000,8.196729,2.544804e-03,31.0466,0,,1.653947e+00,2.433427e+00,2.385477e+00,2.193628e+00,2.081736e+00,1.969610e+00,6.265338e-01,5.389529e-01,1.342570e-01,1.161098e-01,1.012161e-01,7.435007e-03
1.3698,0.1370,75.431201,10.216981,3.057886e-03,22.5761,0,,1.267187e+00,1.332122e+00,1.535445e+00,1.639924e+00,1.657032e+00,1.656341e+00,6.760102e-01,5.966893e-01,1.526279e-01,1.307765e-01,1.158301e-01,9.996109e-03
1.3700,0.1370,75.431201,10.216981,3.624669e-03,26.7607,0,,1.386284e+00,1.514646e+00,1.755472e+00,1.867030e+00,1.881096e+00,1.874681e+00,7.512474e-01,6.625432e-01,1.890220e-01,1.634710e-01,1.464384e-01,1.388669e-02
1.3714,0.1371,75.431201,10.216981,3.631240e-03,26.8092,0,,1.387582e+00,1.516705e+00,1.757926e+00,1.869537e+00,1.883558e+00,1.877069e+00,7.520574e-01,6.632463e-01,1.894300e-01,1.638397e-01,1.467870e-01,1.393510e-02
1.3718,0.1372,75.431201,9.151275,2.782099e-03,22.9320,0,,1.563602e+00,1.780854e+00,2.015611e+00,2.091546e+00,2.085263e+00,2.059036e+00,7.540476e-01,6.583775e-01,1.621559e-01,1.431310e-01,1.255688e-01,1.040516e-02
1.3739,0.1374,75.431201,9.151275,2.787592e-03,22.9773,0,,1.565249e+00,1.783622e+00,2.018771e+00,2.094694e+00,2.088326e+00,2.061984e+00,7.550034e-01,6.592030e-01,1.625959e-01,1.435406e-01,1.259426e-01,1.044533e-02
1.3739,0.1374,86.851137,9.151275,2.362073e-03,22.4175,0,,1.307624e+00,1.627242e+00,1.773033e+00,1.771267e+00,1.737528e+00,1.691115e+00,5.442822e-01,5.252131e-01,1.103638e-01,9.591825e-02,8.316124e-02,6.557316e-03
1.3744,0.1374,75.431201,10.216981,3.644519e-03,26.9072,0,,1.390198e+00,1.520863e+00,1.762878e+00,1.874594e+00,1.888524e+00,1.881885e+00,7.536906e-01,6.646635e-01,1.902536e-01,1.645838e-01,1.474907e-01,1.403315e-02
1.3760,0.1376,75.431201,9.151275,2.792646e-03,23.0189,0,,1.566761e+00,1.786167e+00,2.021674e+00,2.097586e+00,2.091139e+00,2.064693e+00,7.558810e-01,6.599607e-01,1.630006e-01,1.439174e-01,1.262866e-01,1.048236e-02
1.3765,0.1376,86.851137,9.151275,2.359421e-03,22.3923,0,,1.306837e+00,1.625773e+00,1.771476e+00,1.769792e+00,1.736121e+00,1.689784e+00,5.438877e-01,5.247622e-01,1.101795e-01,9.575105e-02,8.301152e-02,6.542849e-03
1.3786,0.1379,86.851137,10.216981,2.914349e-03,24.7739,0,,1.128504e+00,1.339951e+00,1.504854e+00,1.544189e+00,1.531540e+00,1.504982e+00,5.320169e-01,4.626674e-01,1.234049e-01,1.052149e-01,9.357711e-02,7.934761e-03
1.3802,0.1380,75.431201,9.151275,2.802858e-03,23.1031,0,,1.569812e+00,1.791304e+00,2.027534e+00,2.103420e+00,2.096814e+00,2.070156e+00,7.576495e-01,6.614871e-01,1.638179e-01,1.446785e-01,1.269817e-01,1.055735e-02
1.3806,0.1381,86.851137,9.151275,3.469982e-03,32.9322,0,,1.591893e+00,2.188342e+00,2.349479e+00,2.302747e+00,2.237589e+00,2.157926e+00,6.746387e-01,6.858835e-01,1.848463e-01,1.652952e-01,1.465858e-01,1.387945e-02
1.3816,0.1382,100.000000,9.151275,2.540154e-03,27.7574,0,,1.246480e+00,1.759319e+00,1.810489e+00,1.720128e+00,1.658326e+00,1.587642e+00,5.148459e-01,4.633975e-01,1.083521e-01,9.395562e-02,8.002173e-02,6.272597e-03
1.3826,0.1383,75.431201,9.151275,2.318415e-03,19.1100,0,,1.415155e+00,1.540303e+00,1.737603e+00,1.811584e+00,1.811482e+00,1.794107e+00,6.653749e-01,5.809958e-01,1.246438e-01,1.086307e-01,9.436089e-02,7.277046e-03
1.3829,0.1383,86.851137,9.151275,3.473881e-03,32.9692,0,,1.592768e+00,2.190147e+00,2.351279e+00,2.304361e+00,2.239085e+00,2.159303e+00,6.750039e-01,6.863725e-01,1.850927e-01,1.655306e-01,1.468050e-01,1.390953e-02
1.3834,0.1383,100.000000,8.196729,2.310862e-03,28.1925,0,,1.566988e+00,2.270832e+00,2.240869e+00,2.072392e+00,1.971516e+00,1.869407e+00,5.863442e-01,5.053348e-01,1.165294e-01,1.001737e-01,8.687425e-02,6.153962e-03
1.3841,0.1384,75.431201,9.151275,2.315813e-03,19.0886,0,,1.414264e+00,1.538913e+00,1.735977e+00,1.809929e+00,1.809855e+00,1.792526e+00,6.648262e-01,5.805128e-01,1.244327e-01,1.084388e-01,9.418898e-02,7.260980e-03
1.3864,0.1386,75.431201,10.216981,3.005242e-03,22.1875,0,,1.255325e+00,1.314657e+00,1.514130e+00,1.617672e+00,1.634968e+00,1.634734e+00,6.683827e-01,5.899592e-01,1.491413e-01,1.276665e-01,1.129508e-01,9.664132e-03
1.3865,0.1387,100.000000,8.196729,2.302442e-03,28.0898,0,,1.563778e+00,2.264791e+00,2.235445e+00,2.067807e+00,1.967333e+00,1.865592e+00,5.848354e-01,5.040596e-01,1.158915e-01,9.960341e-02,8.636358e-02,6.109984e-03
1.3881,0.1388,100.000000,8.196729,2.298275e-03,28.0389,0,,1.562187e+00,2.261796e+00,2.232755e+00,2.065532e+00,1.965257e+00,1.863698e+00,5.840871e-01,5.034269e-01,1.155758e-01,9.932134e-02,8.611104e-02,6.088276e-03
1.3903,0.1390,75.431201,10.216981,2.994292e-03,22.1066,0,,1.252840e+00,1.311013e+00,1.509677e+00,1.613018e+00,1.630350e+00,1.630210e+00,6.667801e-01,5.885441e-01,1.484142e-01,1.270185e-01,1.123516e-01,9.595727e-03
1.3905,0.1391,100.000000,9.151275,2.530899e-03,27.6562,0,,1.244082e+00,1.754495e+00,1.805894e+00,1.716125e+00,1.654601e+00,1.584206e+00,5.135650e-01,4.621956e-01,1.077831e-01,9.344007e-02,7.956950e-02,6.227890e-03
1.3917,0.1392,75.431201,9.151275,2.302794e-03,18.9812,0,,1.409794e+00,1.531951e+00,1.727830e+00,1.801632e+00,1.801700e+00,1.784594e+00,6.620714e-01,5.780868e-01,1.233768e-01,1.074798e-01,9.332969e-02,7.180852e-03
1.3922,0.1392,75.431201,10.216981,2.988873e-03,22.0666,0,,1.251607e+00,1.309208e+00,1.507471e+00,1.610711e+00,1.628061e+00,1.627967e+00,6.659849e-01,5.878418e-01,1.480542e-01,1.266978e-01,1.120551e-01,9.561959e-03
1.3946,0.1395,86.851137,9.151275,2.341080e-03,22.2183,0,,1.301379e+00,1.615589e+00,1.760677e+00,1.759554e+00,1.726354e+00,1.680540e+00,5.411442e-01,5.216310e-01,1.089043e-01,9.459507e-02,8.197680e-02,6.443179e-03
1.3970,0.1397,100.000000,8.196729,2.640985e-03,32.2200,0,,1.688552e+00,2.497474e+00,2.441708e+00,2.240253e+00,2.123925e+00,2.007809e+00,6.421363e-01,5.518101e-01,1.415187e-01,1.226865e-01,1.071739e-01,7.994393e-03
1.4010,0.1401,100.000000,8.196729,2.268634e-03,27.6773,0,,1.550827e+00,2.240396e+00,2.213504e+00,2.049232e+00,1.950374e+00,1.850117e+00,5.787309e-01,4.988915e-01,1.133312e-01,9.731705e-02,8.431787e-02,5.934900e-03
1.4029,0.1403,86.851137,11.406795,4.018587e-03,30.5975,0,,1.028427e+00,1.187882e+00,1.369573e+00,1.437536e+00,1.438868e+00,1.424971e+00,5.472293e-01,4.799654e-01,1.460535e-01,1.268718e-01,1.162005e-01,1.179958e-02
1.4049,0.1405,86.851137,11.406795,4.014077e-03,30.5631,0,,1.027852e+00,1.186887e+00,1.368434e+00,1.436405e+00,1.437772e+00,1.423922e+00,5.468830e-01,4.796731e-01,1.458732e-01,1.267082e-01,1.160401e-01,1.177437e-02
1.4065,0.1406,100.000000,8.196729,2.665985e-03,32.5250,0,,1.697447e+00,2.513869e+00,2.456035e+00,2.252087e+00,2.134616e+00,2.017476e+00,6.461073e-01,5.550636e-01,1.434011e-01,1.243959e-01,1.087262e-01,8.142878e-03
1.4071,0.1407,75.431201,10.216981,2.950325e-03,21.7820,0,,1.242791e+00,1.296340e+00,1.491730e+00,1.594238e+00,1.611709e+00,1.611938e+00,6.602875e-01,5.828070e-01,1.454887e-01,1.244133e-01,1.099450e-01,9.323305e-03
1.4076,0.1408,100.000000,8.196729,2.668981e-03,32.5615,0,,1.698510e+00,2.515826e+00,2.457744e+00,2.253498e+00,2.135890e+00,2.018627e+00,6.465808e-01,5.554510e-01,1.436266e-01,1.246007e-01,1.089123e-01,8.160755e-03
1.4116,0.1412,75.431201,10.216981,3.782263e-03,27.9242,0,,1.416926e+00,1.563694e+00,1.813733e+00,1.926403e+00,1.939338e+00,1.931114e+00,7.703506e-01,6.790866e-01,1.987134e-01,1.722356e-01,1.547447e-01,1.506789e-02
1.4135,0.1413,75.431201,10.216981,3.788387e-03,27.9694,0,,1.418097e+00,1.565586e+00,1.815972e+00,1.928679e+00,1.941568e+00,1.933272e+00,7.710798e-01,6.797165e-01,1.990859e-01,1.725729e-01,1.550651e-01,1.511462e-02
1.4138,0.1414,75.431201,9.151275,2.268980e-03,18.7025,0,,1.398099e+00,1.513817e+00,1.706584e+00,1.779969e+00,1.780394e+00,1.763863e+00,6.548400e-01,5.717137e-01,1.206362e-01,1.049936e-01,9.110434e-02,6.974729e-03
1.4184,0.1418,86.851137,11.406795,3.982872e-03,30.3255,0,,1.023863e+00,1.179992e+00,1.360537e+00,1.428562e+00,1.430166e+00,1.416633e+00,5.444792e-01,4.776427e-01,1.446225e-01,1.255737e-01,1.149280e-01,1.160062e-02
1.4229,0.1423,100.000000,10.216981,3.152350e-03,30.8540,0,,1.068963e+00,1.471537e+00,1.567661e+00,1.528194e+00,1.482100e+00,1.427131e+00,5.041149e-01,4.414196e-01,1.172361e-01,1.001220e-01,8.924634e-02,8.016665e-03
1.4229,0.1423,75.431201,10.216981,3.818068e-03,28.1885,0,,1.423754e+00,1.574740e+00,1.826801e+00,1.939679e+00,1.952343e+00,1.943696e+00,7.746009e-01,6.827562e-01,2.008871e-01,1.742041e-01,1.566158e-01,1.534206e-02
1.4244,0.1424,75.431201,10.216981,3.822358e-03,28.2202,0,,1.424569e+00,1.576061e+00,1.828363e+00,1.941264e+00,1.953895e+00,1.945198e+00,7.751081e-01,6.831937e-01,2.011469e-01,1.744394e-01,1.568396e-01,1.537506e-02
1.4263,0.1426,86.851137,8.196729,2.197050e-03,23.2796,0,,1.634164e+00,2.182798e+00,2.290811e+00,2.215857e+00,2.144690e+00,2.072018e+00,6.761363e-01,5.881239e-01,1.231200e-01,1.061155e-01,9.221585e-02,6.862692e-03
1.4263,0.1426,86.851137,8.196729,2.193498e-03,23.2419,0,,1.632739e+00,2.179996e+00,2.288021e+00,2.213330e+00,2.142325e+00,2.069789e+00,6.753188e-01,5.874084e-01,1.228146e-01,1.058420e-01,9.197070e-02,6.840853e-03
1.4266,0.1427,86.851137,8.196729,2.214263e-03,23.4620,0,,1.641049e+00,2.196352e+00,2.304293e+00,2.228059e+00,2.156109e+00,2.082778e+00,6.800838e-01,5.915770e-01,1.246014e-01,1.074426e-01,9.340582e-02,6.969015e-03
1.4267,0.1427,86.851137,8.196729,2.216751e-03,23.4883,0,,1.642041e+00,2.198307e+00,2.306236e+00,2.229817e+00,2.157753e+00,2.084327e+00,6.806523e-01,5.920741e-01,1.248156e-01,1.076346e-01,9.357806e-02,6.984448e-03
1.4281,0.1428,100.000000,9.151275,2.493736e-03,27.2502,0,,1.234397e+00,1.735030e+00,1.787324e+00,1.699921e+00,1.639512e+00,1.570281e+00,5.083836e-01,4.573329e-01,1.054974e-01,9.137111e-02,7.775589e-02,6.049889e-03
1.4315,0.1431,86.851137,10.216981,2.852788e-03,24.2506,0,,1.115961e+00,1.317698e+00,1.480144e+00,1.520061e+00,1.508267e+00,1.482756e+00,5.250940e-01,4.567813e-01,1.198709e-01,1.020834e-01,9.066413e-02,7.611178e-03
1.4317,0.1432,100.000000,10.216981,3.140864e-03,30.7416,0,,1.067017e+00,1.467547e+00,1.563704e+00,1.524654e+00,1.478816e+00,1.424107e+00,5.028916e-01,4.403758e-01,1.166887e-01,9.963511e-02,8.878989e-02,7.960086e-03
1.4330,0.1433,75.431201,9.151275,2.908792e-03,23.9763,0,,1.600984e+00,1.844220e+00,2.087709e+00,2.163182e+00,2.154880e+00,2.125986e+00,7.756183e-01,6.769534e-01,1.722580e-01,1.525619e-01,1.341969e-01,1.134988e-02
1.4356,0.1436,75.431201,9.151275,2.913501e-03,24.0151,0,,1.602350e+00,1.846557e+00,2.090358e+00,2.165807e+00,2.157428e+00,2.128433e+00,7.764017e-01,6.776259e-01,1.726316e-01,1.529117e-01,1.345177e-01,1.138572e-02
1.4384,0.1438,86.851137,8.196729,2.113615e-03,22.3955,0,,1.600269e+00,2.116384e+00,2.224509e+00,2.155643e+00,2.088249e+00,2.018771e+00,6.566323e-01,5.710179e-01,1.159582e-01,9.971561e-02,8.648985e-02,6.358396e-03
1.4391,0.1439,100.000000,8.196729,2.200821e-03,26.8500,0,,1.524548e+00,2.190786e+00,2.168697e+00,2.011162e+00,1.915561e+00,1.818303e+00,5.662573e-01,4.882871e-01,1.082040e-01,9.274944e-02,8.023955e-02,5.590987e-03
1.4407,0.1441,86.851137,8.196729,2.105914e-03,22.3139,0,,1.597095e+00,2.110194e+00,2.218308e+00,2.149994e+00,2.082946e+00,2.013763e+00,6.548000e-01,5.694072e-01,1.152990e-01,9.912792e-02,8.596508e-02,6.312778e-03
1.4408,0.1441,100.000000,8.196729,2.198350e-03,26.8198,0,,1.523583e+00,2.188962e+00,2.167044e+00,2.009755e+00,1.914272e+00,1.817124e+00,5.657970e-01,4.878947e-01,1.080174e-01,9.258357e-02,8.009167e-02,5.578643e-03
1.4418,0.1442,86.851137,8.196729,2.102103e-03,22.2735,0,,1.595522e+00,2.107127e+00,2.215234e+00,2.147193e+00,2.080316e+00,2.011279e+00,6.538911e-01,5.686080e-01,1.149729e-01,9.883731e-02,8.570565e-02,6.290261e-03
1.4472,0.1447,86.851137,8.196729,2.314911e-03,24.5284,0,,1.680604e+00,2.274613e+00,2.381815e+00,2.297953e+00,2.221388e+00,2.144212e+00,7.026774e-01,6.112785e-01,1.332795e-01,1.152408e-01,1.004158e-01,7.606245e-03
1.4475,0.1448,86.851137,9.151275,2.291628e-03,21.7489,0,,1.286507e+00,1.587972e+00,1.731327e+00,1.731677e+00,1.699735e+00,1.655325e+00,5.336178e-01,5.130845e-01,1.054679e-01,9.148514e-02,7.919687e-02,6.178077e-03
1.4479,0.1448,75.431201,10.216981,2.862135e-03,21.1309,0,,1.222304e+00,1.266710e+00,1.455399e+00,1.556122e+00,1.573831e+00,1.574767e+00,6.469755e-01,5.710251e-01,1.395931e-01,1.191728e-01,1.051164e-01,8.787758e-03
1.4488,0.1449,86.851137,8.196729,2.319108e-03,24.5729,0,,1.682228e+00,2.277840e+00,2.385000e+00,2.300815e+00,2.224055e+00,2.146720e+00,7.036021e-01,6.120825e-01,1.336418e-01,1.155672e-01,1.007099e-01,7.633389e-03
1.4488,0.1449,75.431201,9.151275,2.936328e-03,24.2033,0,,1.608949e+00,1.857864e+00,2.103170e+00,2.178494e+00,2.169737e+00,2.140252e+00,7.801813e-01,6.808682e-01,1.744398e-01,1.546064e-01,1.360727e-01,1.156021e-02
1.4495,0.1450,75.431201,10.216981,2.858922e-03,21.1072,0,,1.221549e+00,1.265625e+00,1.454067e+00,1.554722e+00,1.572438e+00,1.573399e+00,6.464830e-01,5.705887e-01,1.393777e-01,1.189816e-01,1.049405e-01,8.768525e-03
1.4507,0.1451,75.431201,9.151275,2.939627e-03,24.2305,0,,1.609900e+00,1.859496e+00,2.105018e+00,2.180322e+00,2.171511e+00,2.141955e+00,7.807252e-01,6.813345e-01,1.747009e-01,1.548513e-01,1.362974e-01,1.158553e-02
1.4516,0.1452,86.851137,8.196729,2.074991e-03,21.9863,0,,1.584273e+00,2.085232e+00,2.193270e+00,2.127155e+00,2.061492e+00,1.993493e+00,6.473853e-01,5.628833e-01,1.126559e-01,9.677387e-02,8.386480e-02,6.131188e-03
1.4520,0.1452,86.851137,8.196729,2.327589e-03,24.6627,0,,1.685504e+00,2.284353e+00,2.391424e+00,2.306585e+00,2.229434e+00,2.151776e+00,7.054668e-01,6.137031e-01,1.343739e-01,1.162271e-01,1.013045e-01,7.688383e-03
1.4524,0.1452,100.000000,8.196729,2.181261e-03,26.6114,0,,1.516890e+00,2.176306e+00,2.155572e+00,1.999975e+00,1.905316e+00,1.808929e+00,5.626007e-01,4.851677e-01,1.067278e-01,9.143716e-02,7.906996e-02,5.493602e-03
1.4604,0.1460,75.431201,9.151275,2.210549e-03,18.2209,0,,1.377594e+00,1.482291e+00,1.669562e+00,1.742135e+00,1.743145e+00,1.727581e+00,6.420753e-01,5.604470e-01,1.159084e-01,1.007151e-01,8.728175e-02,6.625278e-03
1.4614,0.1461,75.431201,10.216981,2.836697e-03,20.9431,0,,1.216310e+00,1.258113e+00,1.444836e+00,1.545015e+00,1.562782e+00,1.563914e+00,6.430610e-01,5.675558e-01,1.378864e-01,1.176583e-01,1.037240e-01,8.636003e-03
1.4639,0.1464,100.000000,8.196729,2.787167e-03,34.0034,0,,1.740013e+00,2.591905e+00,2.523863e+00,2.307859e+00,2.184908e+00,2.062879e+00,6.648661e-01,5.703236e-01,1.524874e-01,1.326726e-01,1.162630e-01,8.880448e-03
1.4677,0.1468,75.431201,9.151275,2.202495e-03,18.1545,0,,1.374737e+00,1.477927e+00,1.664428e+00,1.736879e+00,1.737967e+00,1.722534e+00,6.402884e-01,5.588681e-01,1.152577e-01,1.001273e-01,8.675727e-02,6.577781e-03
1.4725,0.1472,100.000000,8.196729,2.802430e-03,34.1896,0,,1.745312e+00,2.601570e+00,2.532221e+00,2.314702e+00,2.191069e+00,2.068434e+00,6.671715e-01,5.721860e-01,1.536268e-01,1.337134e-01,1.172132e-01,8.975435e-03
1.4779,0.1478,86.851137,10.216981,2.803674e-03,23.8331,0,,1.105810e+00,1.299817e+00,1.460229e+00,1.500569e+00,1.489443e+00,1.464757e+00,5.194598e-01,4.519758e-01,1.170412e-01,9.958002e-02,8.834086e-02,7.357489e-03
1.4794,0.1479,86.851137,9.151275,3.627708e-03,34.4291,0,,1.626736e+00,2.260488e+00,2.421182e+00,2.366817e+00,2.296912e+00,2.212426e+00,6.889827e-01,7.052929e-01,1.947014e-01,1.747341e-01,1.553994e-01,1.511912e-02
1.4835,0.1484,86.851137,8.196729,2.012966e-03,21.3290,0,,1.558161e+00,2.034655e+00,2.142360e+00,2.080569e+00,2.017661e+00,1.952035e+00,6.322268e-01,5.495176e-01,1.073749e-01,9.208169e-02,7.968679e-02,5.774619e-03
1.4849,0.1485,86.851137,8.196729,2.010707e-03,21.3051,0,,1.557200e+00,2.032800e+00,2.140488e+00,2.078852e+00,2.016044e+00,1.950504e+00,6.316672e-01,5.490234e-01,1.071831e-01,9.191156e-02,7.953552e-02,5.761824e-03
1.4875,0.1488,75.431201,9.151275,2.181594e-03,17.9822,0,,1.367289e+00,1.466580e+00,1.651071e+00,1.723196e+00,1.724481e+00,1.709384e+00,6.356199e-01,5.547414e-01,1.135705e-01,9.860427e-02,8.539915e-02,6.455289e-03
1.4876,0.1488,100.000000,8.196729,2.135185e-03,26.0492,0,,1.498709e+00,2.141887e+00,2.124287e+00,1.973246e+00,1.880813e+00,1.786486e+00,5.538794e-01,4.777081e-01,1.032567e-01,8.835630e-02,7.632783e-02,5.267417e-03
1.4878,0.1488,75.431201,10.216981,3.991616e-03,29.4698,0,,1.456186e+00,1.627777e+00,1.889285e+00,2.002946e+00,2.014221e+00,2.003474e+00,7.947713e-01,7.001097e-01,2.112743e-01,1.836215e-01,1.655954e-01,1.670098e-02
