chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
2.5801,0.2580,65.512856,12.735167,5.219419e-03,26.8500,0,,1.075905e+00,9.694977e-01,1.079944e+00,1.222690e+00,1.280755e+00,1.326354e+00,7.945558e-01,7.346268e-01,2.547163e-01,2.292815e-01,2.073896e-01,2.418608e-02
2.5809,0.2581,100.000000,11.406795,2.824764e-03,24.7639,0,,7.816920e-01,9.482280e-01,1.055876e+00,1.074503e+00,1.062280e+00,1.041385e+00,4.182160e-01,3.825281e-01,9.611904e-02,8.355609e-02,7.316729e-02,5.911891e-03
2.5845,0.2584,56.898660,11.406795,3.393392e-03,16.9267,0,,1.194135e+00,1.057271e+00,1.094748e+00,1.196047e+00,1.247728e+00,1.293354e+00,8.544649e-01,7.818897e-01,2.152109e-01,1.891861e-01,1.673672e-01,1.510503e-02
2.5920,0.2592,15.998587,8.196729,8.300750e-04,1.6202,0,,8.684227e-01,1.040462e+00,1.039344e+00,1.022774e+00,1.011240e+00,9.982668e-01,6.060785e-01,5.650449e-01,1.191254e-01,1.012452e-01,8.698061e-02,6.390215e-03
2.5923,0.2592,100.000000,10.216981,2.174221e-03,21.2805,0,,8.810718e-01,1.101537e+00,1.190304e+00,1.182319e+00,1.158046e+00,1.126635e+00,4.200997e-01,3.802385e-01,8.023441e-02,6.873117e-02,5.944095e-02,4.357521e-03
2.5971,0.2597,65.512856,7.341750,1.583757e-03,14.1324,0,,2.093407e+00,2.222582e+00,2.446722e+00,2.511779e+00,2.498323e+00,2.464457e+00,9.194243e-01,8.186466e-01,1.382933e-01,1.169521e-01,1.000268e-01,6.817024e-03
2.6004,0.2600,42.919343,8.196729,1.345351e-03,7.0445,0,,1.689034e+00,1.491707e+00,1.446431e+00,1.465336e+00,1.484858e+00,1.504820e+00,8.645340e-01,7.706519e-01,1.238143e-01,1.044769e-01,8.924402e-02,6.123668e-03
2.6027,0.2603,12.067926,8.196729,8.500312e-04,1.2515,0,,6.670868e-01,9.526658e-01,9.800512e-01,9.843347e-01,9.818211e-01,9.772189e-01,6.307101e-01,5.935661e-01,1.530977e-01,1.314454e-01,1.138653e-01,8.867875e-03
2.6045,0.2605,56.898660,7.341750,1.365437e-03,10.5822,0,,2.049433e+00,1.918332e+00,2.080681e+00,2.185554e+00,2.205031e+00,2.205578e+00,8.911456e-01,7.877998e-01,1.215772e-01,1.023993e-01,8.730001e-02,5.835068e-03
2.6063,0.2606,100.000000,8.196729,1.413575e-03,17.2456,0,,1.179837e+00,1.539200e+00,1.557343e+00,1.474038e+00,1.418285e+00,1.360003e+00,4.326904e-01,3.833103e-01,5.969503e-02,5.021816e-02,4.276373e-02,2.822620e-03
2.6147,0.2615,15.998587,5.275657,4.270538e-04,1.2951,0,,1.756444e+00,1.859293e+00,1.793518e+00,1.708172e+00,1.663299e+00,1.618722e+00,7.131400e-01,6.306332e-01,8.482805e-02,7.097591e-02,6.022062e-02,4.042217e-03
2.6164,0.2616,42.919343,9.151275,1.603420e-03,7.5200,0,,1.432204e+00,1.282397e+00,1.229275e+00,1.231006e+00,1.244867e+00,1.262287e+00,8.329635e-01,7.503874e-01,1.351393e-01,1.147295e-01,9.847734e-02,6.999796e-03
2.6177,0.2618,18.420700,5.890030,5.411075e-04,1.6923,0,,1.772651e+00,1.822986e+00,1.751967e+00,1.666843e+00,1.623792e+00,1.582031e+00,7.608441e-01,6.765876e-01,9.439825e-02,7.906094e-02,6.713183e-02,4.524416e-03
2.6190,0.2619,49.417134,9.151275,1.509900e-03,8.1535,0,,1.311084e+00,1.153869e+00,1.137034e+00,1.172224e+00,1.195238e+00,1.216608e+00,7.003021e-01,6.261811e-01,1.064042e-01,9.006069e-02,7.710861e-02,5.368690e-03
2.6241,0.2624,75.431201,10.216981,4.535606e-03,33.4860,0,,1.551383e+00,1.788840e+00,2.076385e+00,2.190557e+00,2.197142e+00,2.180028e+00,9.777419e-01,9.095758e-01,2.959684e-01,2.642928e-01,2.372668e-01,2.489011e-02
2.6274,0.2627,49.417134,10.216981,2.379555e-03,11.5093,0,,1.347003e+00,1.194711e+00,1.180398e+00,1.234976e+00,1.272157e+00,1.308896e+00,8.990084e-01,8.174796e-01,1.829530e-01,1.577828e-01,1.372528e-01,1.071859e-02
2.6393,0.2639,86.851137,6.575951,1.121149e-03,14.8074,0,,1.913118e+00,2.443844e+00,2.419605e+00,2.258894e+00,2.162894e+00,2.065766e+00,5.966959e-01,5.211364e-01,6.965403e-02,5.818822e-02,4.926475e-02,3.153522e-03
2.6424,0.2642,49.417134,9.151275,2.078964e-03,11.2265,0,,1.639683e+00,1.445745e+00,1.467329e+00,1.559085e+00,1.607083e+00,1.649115e+00,9.966115e-01,9.004223e-01,1.844206e-01,1.579766e-01,1.366371e-01,1.020294e-02
2.6536,0.2654,75.431201,7.341750,1.052639e-03,10.8151,0,,1.496689e+00,1.598726e+00,1.694647e+00,1.683431e+00,1.652214e+00,1.611133e+00,5.024204e-01,4.371740e-01,5.699769e-02,4.757373e-02,4.029515e-02,2.580004e-03
2.6583,0.2658,65.512856,12.735167,4.120478e-03,21.1968,0,,9.456507e-01,8.431020e-01,9.089084e-01,1.014770e+00,1.061639e+00,1.100158e+00,6.836757e-01,6.280692e-01,1.930695e-01,1.716337e-01,1.534136e-01,1.538548e-02
2.6586,0.2659,12.067926,9.151275,1.165308e-03,1.5367,0,,6.806475e-01,9.953741e-01,1.028261e+00,1.036610e+00,1.035961e+00,1.033185e+00,7.190570e-01,6.851141e-01,2.131292e-01,1.848649e-01,1.615006e-01,1.331601e-02
2.6595,0.2660,100.000000,10.216981,2.145552e-03,20.9999,0,,8.747247e-01,1.089686e+00,1.177835e+00,1.170526e+00,1.146778e+00,1.115927e+00,4.152492e-01,3.756157e-01,7.850965e-02,6.722002e-02,5.810074e-02,4.233440e-03
2.6614,0.2661,13.894955,5.275657,4.932398e-04,1.2991,0,,1.959202e+00,2.166779e+00,2.118067e+00,2.041283e+00,1.997903e+00,1.953146e+00,9.460180e-01,8.491407e-01,1.274072e-01,1.069535e-01,9.097983e-02,6.247177e-03
2.6619,0.2662,49.417134,7.341750,1.152525e-03,7.7576,0,,1.928850e+00,1.694406e+00,1.739640e+00,1.812316e+00,1.837521e+00,1.851868e+00,8.153317e-01,7.166427e-01,1.019835e-01,8.559191e-02,7.274501e-02,4.801679e-03
2.6657,0.2666,86.851137,6.575951,1.261829e-03,16.6655,0,,2.061106e+00,2.708773e+00,2.672983e+00,2.487402e+00,2.378812e+00,2.269942e+00,6.848420e-01,6.026497e-01,8.681923e-02,7.274973e-02,6.174571e-02,4.006620e-03
2.6761,0.2676,18.420700,9.151275,1.051764e-03,2.1171,0,,8.812555e-01,1.005504e+00,9.979057e-01,9.784251e-01,9.661680e-01,9.528374e-01,6.193589e-01,5.820614e-01,1.307133e-01,1.114105e-01,9.593618e-02,7.149035e-03
2.6792,0.2679,65.512856,11.406795,2.578204e-03,14.8074,0,,9.457966e-01,8.438100e-01,9.015180e-01,9.852686e-01,1.020194e+00,1.047420e+00,5.946993e-01,5.400855e-01,1.263789e-01,1.093783e-01,9.543725e-02,7.597688e-03
2.6796,0.2680,100.000000,9.151275,1.700527e-03,18.5824,0,,1.000661e+00,1.278076e+00,1.337877e+00,1.297634e+00,1.259792e+00,1.216838e+00,4.181695e-01,3.741459e-01,6.633900e-02,5.620231e-02,4.812900e-02,3.299717e-03
2.6800,0.2680,10.481131,6.575951,7.975028e-04,1.2711,0,,1.289852e+00,1.760064e+00,1.796634e+00,1.794863e+00,1.786163e+00,1.773927e+00,1.108245e+00,1.039008e+00,2.485814e-01,2.125774e-01,1.835473e-01,1.398940e-02
2.6849,0.2685,86.851137,9.151275,1.582622e-03,15.0200,0,,1.042762e+00,1.165074e+00,1.269846e+00,1.283533e+00,1.267690e+00,1.242676e+00,4.469123e-01,3.980026e-01,6.715694e-02,5.677682e-02,4.854510e-02,3.303678e-03
2.6922,0.2692,86.851137,10.216981,1.991221e-03,16.9267,0,,9.152814e-01,9.864752e-01,1.102645e+00,1.143301e+00,1.141270e+00,1.129091e+00,4.470101e-01,4.024436e-01,7.968900e-02,6.802096e-02,5.864686e-02,4.208650e-03
2.6946,0.2695,56.898660,11.406795,2.678918e-03,13.3628,0,,1.032274e+00,9.130005e-01,9.216281e-01,9.842360e-01,1.019936e+00,1.052931e+00,7.023436e-01,6.397478e-01,1.533118e-01,1.330053e-01,1.162911e-01,9.465890e-03
2.6993,0.2699,42.919343,8.196729,1.195359e-03,6.2591,0,,1.539472e+00,1.360790e+00,1.310078e+00,1.313904e+00,1.325331e+00,1.337877e+00,7.412770e-01,6.578360e-01,9.963754e-02,8.384267e-02,7.143604e-02,4.832962e-03
2.7087,0.2709,21.209509,6.575951,6.129840e-04,1.9771,0,,1.512825e+00,1.526938e+00,1.462830e+00,1.390043e+00,1.354404e+00,1.320543e+00,6.658858e-01,5.934374e-01,8.418888e-02,7.054602e-02,5.992565e-02,4.037016e-03
2.7129,0.2713,75.431201,6.575951,1.035066e-03,11.8730,0,,1.943888e+00,2.239255e+00,2.316712e+00,2.242258e+00,2.176817e+00,2.102817e+00,6.178917e-01,5.369149e-01,6.888994e-02,5.750272e-02,4.863578e-02,3.094998e-03
2.7145,0.2714,12.067926,9.151275,1.311529e-03,1.7295,0,,8.149250e-01,1.162685e+00,1.196350e+00,1.203610e+00,1.202090e+00,1.198299e+00,8.475193e-01,8.112157e-01,2.645985e-01,2.300829e-01,2.014265e-01,1.684777e-02
2.7155,0.2715,65.512856,9.151275,1.474820e-03,10.5581,0,,1.155717e+00,1.053778e+00,1.134001e+00,1.202645e+00,1.221573e+00,1.230289e+00,5.395813e-01,4.791113e-01,7.790699e-02,6.579867e-02,5.620777e-02,3.825411e-03
2.7203,0.2720,100.000000,6.575951,1.211808e-03,18.4279,0,,1.941600e+00,2.569895e+00,2.413682e+00,2.175842e+00,2.058390e+00,1.947868e+00,5.704232e-01,5.008566e-01,7.004918e-02,5.858398e-02,4.966122e-02,3.198917e-03
2.7322,0.2732,32.374575,9.151275,1.427482e-03,5.0500,0,,1.380667e+00,1.305247e+00,1.239845e+00,1.185983e+00,1.167107e+00,1.153793e+00,8.416203e-01,7.679384e-01,1.422848e-01,1.207221e-01,1.035779e-01,7.413629e-03
2.7360,0.2736,49.417134,7.341750,1.024031e-03,6.8927,0,,1.764400e+00,1.539978e+00,1.560217e+00,1.609700e+00,1.626885e+00,1.635669e+00,6.962848e-01,6.087068e-01,8.170516e-02,6.838394e-02,5.803180e-02,3.778025e-03
2.7386,0.2739,86.851137,8.196729,2.997520e-03,31.7612,0,,1.922711e+00,2.764413e+00,2.855968e+00,2.721539e+00,2.620105e+00,2.511848e+00,9.901186e-01,9.080371e-01,2.345682e-01,2.045296e-01,1.795880e-01,1.481390e-02
2.7397,0.2740,75.431201,8.196729,2.616672e-03,24.0802,0,,1.960153e+00,2.438189e+00,2.677663e+00,2.691465e+00,2.647636e+00,2.584680e+00,1.010622e+00,9.218220e-01,2.205060e-01,1.908098e-01,1.664482e-01,1.303992e-02
2.7398,0.2740,56.898660,9.151275,2.550242e-03,15.8563,0,,1.750395e+00,1.597010e+00,1.759434e+00,1.926746e+00,1.985791e+00,2.026334e+00,1.055382e+00,9.579280e-01,2.230007e-01,1.928559e-01,1.681588e-01,1.325811e-02
2.7400,0.2740,37.275937,8.196729,1.163509e-03,5.2912,0,,1.552120e+00,1.405908e+00,1.329785e+00,1.295157e+00,1.290650e+00,1.291304e+00,7.815756e-01,6.975180e-01,1.081537e-01,9.106599e-02,7.763961e-02,5.282652e-03
2.7416,0.2742,49.417134,8.196729,1.172093e-03,7.0664,0,,1.456667e+00,1.271946e+00,1.265461e+00,1.302592e+00,1.321534e+00,1.336219e+00,6.526384e-01,5.757804e-01,8.405508e-02,7.061537e-02,6.010465e-02,4.008524e-03
2.7504,0.2750,18.420700,5.890030,4.807799e-04,1.5036,0,,1.514632e+00,1.571249e+00,1.510502e+00,1.436130e+00,1.398085e+00,1.360895e+00,6.228365e-01,5.516403e-01,7.487032e-02,6.265642e-02,5.316981e-02,3.572299e-03
2.7525,0.2753,32.374575,8.196729,1.220295e-03,4.8198,0,,1.651848e+00,1.536161e+00,1.451970e+00,1.392649e+00,1.374863e+00,1.363837e+00,9.007026e-01,8.117647e-01,1.345481e-01,1.135706e-01,9.702210e-02,6.710576e-03
2.7537,0.2754,75.431201,6.575951,1.164945e-03,13.3628,0,,2.095213e+00,2.495701e+00,2.584330e+00,2.497891e+00,2.423344e+00,2.339670e+00,7.148690e-01,6.257365e-01,8.606565e-02,7.203358e-02,6.106384e-02,3.934778e-03
2.7537,0.2754,13.894955,9.151275,1.044061e-03,1.5853,0,,6.823844e-01,9.181455e-01,9.357550e-01,9.350106e-01,9.309532e-01,9.252335e-01,6.148715e-01,5.830882e-01,1.586099e-01,1.364676e-01,1.184223e-01,9.312112e-03
2.7538,0.2754,100.000000,6.575951,1.363864e-03,20.7402,0,,2.102948e+00,2.822213e+00,2.634900e+00,2.365375e+00,2.234838e+00,2.113231e+00,6.506397e-01,5.755064e-01,8.708017e-02,7.307640e-02,6.211466e-02,4.061838e-03
2.7624,0.2762,37.275937,9.151275,1.421639e-03,5.7908,0,,1.346764e+00,1.239806e+00,1.172890e+00,1.134924e+00,1.127606e+00,1.126191e+00,7.810766e-01,7.061756e-01,1.242379e-01,1.052248e-01,9.015656e-02,6.345474e-03
2.7643,0.2764,86.851137,6.575951,9.961528e-04,13.1566,0,,1.773009e+00,2.197004e+00,2.179732e+00,2.039761e+00,1.954750e+00,1.868083e+00,5.152028e-01,4.465341e-01,5.575267e-02,4.646607e-02,3.926729e-02,2.483736e-03
2.7648,0.2765,37.275937,8.196729,1.309505e-03,5.9552,0,,1.712999e+00,1.547820e+00,1.468394e+00,1.440184e+00,1.441095e+00,1.447684e+00,9.161170e-01,8.210337e-01,1.344928e-01,1.135510e-01,9.702202e-02,6.685539e-03
2.7662,0.2766,56.898660,7.341750,9.916835e-04,7.6856,0,,1.637209e+00,1.468723e+00,1.537077e+00,1.588169e+00,1.595753e+00,1.591900e+00,5.948134e-01,5.175298e-01,6.707277e-02,5.608384e-02,4.750011e-02,3.065349e-03
2.7671,0.2767,65.512856,10.216981,3.934781e-03,25.2304,0,,1.579908e+00,1.551574e+00,1.807334e+00,1.989576e+00,2.040342e+00,2.067770e+00,1.016279e+00,9.366828e-01,2.850070e-01,2.526564e-01,2.252439e-01,2.180429e-02
2.7672,0.2767,18.420700,6.575951,5.571845e-04,1.5608,0,,1.249295e+00,1.332943e+00,1.294233e+00,1.241459e+00,1.213080e+00,1.184565e+00,5.915018e-01,5.308055e-01,7.916072e-02,6.643576e-02,5.650042e-02,3.854672e-03
2.7701,0.2770,100.000000,6.575951,1.134062e-03,17.2456,0,,1.856220e+00,2.433798e+00,2.292524e+00,2.070879e+00,1.960322e+00,1.855750e+00,5.279902e-01,4.616046e-01,6.186873e-02,5.165108e-02,4.377227e-02,2.795503e-03
2.7766,0.2777,56.898660,11.406795,3.819190e-03,19.0506,0,,1.280025e+00,1.135027e+00,1.192217e+00,1.316417e+00,1.376774e+00,1.428881e+00,9.325425e-01,8.552221e-01,2.515808e-01,2.226774e-01,1.982342e-01,1.905082e-02
2.7791,0.2779,65.512856,9.151275,1.455373e-03,10.4188,0,,1.145448e+00,1.042852e+00,1.120487e+00,1.187473e+00,1.205975e+00,1.214477e+00,5.315028e-01,4.716538e-01,7.607676e-02,6.422702e-02,5.484736e-02,3.725738e-03
2.7807,0.2781,37.275937,9.151275,1.600024e-03,6.5174,0,,1.482714e+00,1.360927e+00,1.289234e+00,1.254051e+00,1.250482e+00,1.253718e+00,9.075983e-01,8.235033e-01,1.534384e-01,1.304142e-01,1.120540e-01,8.055930e-03
2.7813,0.2781,21.209509,7.341750,7.037996e-04,2.0332,0,,1.235721e+00,1.278521e+00,1.236300e+00,1.183842e+00,1.156786e+00,1.130298e+00,6.174312e-01,5.575528e-01,8.720099e-02,7.330060e-02,6.241721e-02,4.292769e-03
2.7837,0.2784,75.431201,8.196729,1.204838e-03,11.0876,0,,1.244948e+00,1.268193e+00,1.371536e+00,1.396951e+00,1.386259e+00,1.365084e+00,4.724110e-01,4.144514e-01,5.875640e-02,4.926840e-02,4.186501e-02,2.738417e-03
2.7856,0.2786,100.000000,7.341750,1.153316e-03,15.7090,0,,1.383928e+00,1.799388e+00,1.761229e+00,1.630818e+00,1.556907e+00,1.483529e+00,4.305271e-01,3.767233e-01,5.118404e-02,4.277826e-02,3.624940e-02,2.324269e-03
2.7928,0.2793,42.919343,9.151275,1.424656e-03,6.6816,0,,1.307446e+00,1.173086e+00,1.119275e+00,1.110936e+00,1.118263e+00,1.129143e+00,7.198597e-01,6.460236e-01,1.094469e-01,9.257884e-02,7.923871e-02,5.513366e-03
2.7967,0.2797,65.512856,12.735167,5.874345e-03,30.2191,0,,1.144443e+00,1.038914e+00,1.176466e+00,1.338355e+00,1.401546e+00,1.450010e+00,8.524136e-01,7.914062e-01,2.897690e-01,2.622161e-01,2.384122e-01,3.021659e-02
2.7984,0.2798,28.117687,9.151275,1.483244e-03,4.5573,0,,1.444290e+00,1.401161e+00,1.343160e+00,1.284870e+00,1.259599e+00,1.238154e+00,9.343455e-01,8.624102e-01,1.727987e-01,1.470501e-01,1.264791e-01,9.250173e-03
2.8119,0.2812,75.431201,10.216981,1.880364e-03,13.8826,0,,9.567498e-01,9.161350e-01,1.019017e+00,1.087670e+00,1.103426e+00,1.108594e+00,4.864369e-01,4.365252e-01,8.300792e-02,7.069978e-02,6.084932e-02,4.331919e-03
2.8121,0.2812,65.512856,11.406795,4.975088e-03,28.5735,0,,1.370769e+00,1.292131e+00,1.501066e+00,1.685363e+00,1.746820e+00,1.788251e+00,9.544800e-01,8.846442e-01,3.019644e-01,2.710981e-01,2.446050e-01,2.753942e-02
2.8136,0.2814,42.919343,7.341750,1.037881e-03,6.0674,0,,1.859121e+00,1.623123e+00,1.584790e+00,1.604946e+00,1.619832e+00,1.632118e+00,7.882828e-01,6.926039e-01,9.592571e-02,8.040080e-02,6.830818e-02,4.509278e-03
2.8168,0.2817,10.481131,7.341750,9.714059e-04,1.3868,0,,1.100363e+00,1.568987e+00,1.613968e+00,1.621785e+00,1.618273e+00,1.611446e+00,1.071378e+00,1.013689e+00,2.797303e-01,2.409810e-01,2.093319e-01,1.660391e-02
2.8211,0.2821,56.898660,8.196729,1.979681e-03,13.7422,0,,1.974035e+00,1.839856e+00,2.032900e+00,2.188904e+00,2.233530e+00,2.257030e+00,1.050358e+00,9.446441e-01,1.860112e-01,1.588483e-01,1.369730e-01,9.934556e-03
2.8247,0.2825,42.919343,10.216981,1.934919e-03,8.1282,0,,1.223159e+00,1.111616e+00,1.058156e+00,1.046258e+00,1.053648e+00,1.066457e+00,8.025169e-01,7.306122e-01,1.488514e-01,1.273249e-01,1.099900e-01,8.200386e-03
2.8249,0.2825,15.998587,5.890030,4.397422e-04,1.1944,0,,1.219338e+00,1.345434e+00,1.312222e+00,1.261296e+00,1.232795e+00,1.203531e+00,5.547818e-01,4.950043e-01,7.114984e-02,5.965103e-02,5.069071e-02,3.455923e-03
2.8267,0.2827,65.512856,8.196729,2.296212e-03,18.3526,0,,1.995498e+00,2.109008e+00,2.386706e+00,2.509197e+00,2.519647e+00,2.505710e+00,1.044051e+00,9.454985e-01,2.066192e-01,1.775994e-01,1.540280e-01,1.157263e-02
2.8392,0.2839,75.431201,6.575951,9.196673e-04,10.5493,0,,1.799035e+00,2.004095e+00,2.068433e+00,2.002634e+00,1.944710e+00,1.878952e+00,5.291217e-01,4.564661e-01,5.503444e-02,4.584304e-02,3.866391e-02,2.441977e-03
2.8405,0.2840,28.117687,10.216981,1.713620e-03,4.7160,0,,1.189373e+00,1.171347e+00,1.130865e+00,1.086357e+00,1.065345e+00,1.046340e+00,8.370270e-01,7.826408e-01,1.764312e-01,1.510495e-01,1.305732e-01,9.915946e-03
2.8457,0.2846,13.894955,10.216981,1.440236e-03,1.9587,0,,6.966741e-01,9.519522e-01,9.730165e-01,9.752573e-01,9.727092e-01,9.685317e-01,6.912501e-01,6.643223e-01,2.209266e-01,1.922573e-01,1.684260e-01,1.414992e-02
2.8529,0.2853,86.851137,11.406795,2.545891e-03,19.3844,0,,8.079237e-01,8.382494e-01,9.562155e-01,1.016206e+00,1.025369e+00,1.024071e+00,4.433279e-01,4.030130e-01,9.438813e-02,8.158479e-02,7.110368e-02,5.548080e-03
2.8580,0.2858,86.851137,12.735167,3.552964e-03,24.2305,0,,7.445065e-01,7.538225e-01,8.765845e-01,9.527539e-01,9.707271e-01,9.778010e-01,4.587950e-01,4.218286e-01,1.214611e-01,1.070366e-01,9.490046e-02,8.657050e-03
2.8606,0.2861,42.919343,8.196729,1.514164e-03,7.9284,0,,1.846721e+00,1.629903e+00,1.593118e+00,1.631071e+00,1.660349e+00,1.689052e+00,1.000631e+00,8.957614e-01,1.532013e-01,1.297072e-01,1.110985e-01,7.747417e-03
2.8772,0.2877,75.431201,14.218234,5.876054e-03,31.1739,0,,8.079168e-01,7.429017e-01,8.539564e-01,9.698527e-01,1.012544e+00,1.043989e+00,5.928749e-01,5.512779e-01,2.022375e-01,1.829849e-01,1.663567e-01,2.106144e-02
2.8777,0.2878,100.000000,9.151275,1.636092e-03,17.8783,0,,9.787477e-01,1.237114e+00,1.296177e+00,1.258843e+00,1.222865e+00,1.181795e+00,4.025730e-01,3.594372e-01,6.201903e-02,5.246500e-02,4.484598e-02,3.047365e-03
2.8808,0.2881,75.431201,12.735167,3.534428e-03,20.9346,0,,8.051073e-01,7.425323e-01,8.372154e-01,9.307112e-01,9.636331e-01,9.866076e-01,5.295248e-01,4.853526e-01,1.383203e-01,1.218705e-01,1.080364e-01,9.867517e-03
2.8810,0.2881,49.417134,10.216981,2.678139e-03,12.9535,0,,1.455135e+00,1.289401e+00,1.286363e+00,1.361729e+00,1.408853e+00,1.454154e+00,1.004564e+00,9.157258e-01,2.196131e-01,1.905309e-01,1.666098e-01,1.356333e-02
2.8821,0.2882,56.898660,8.196729,1.135068e-03,7.8792,0,,1.355176e+00,1.195544e+00,1.236459e+00,1.288962e+00,1.305287e+00,1.313228e+00,5.602256e-01,4.917249e-01,6.913419e-02,5.798846e-02,4.925604e-02,3.242660e-03
2.8852,0.2885,56.898660,10.216981,3.316045e-03,18.4672,0,,1.553119e+00,1.394342e+00,1.518573e+00,1.683597e+00,1.750912e+00,1.803200e+00,1.044380e+00,9.549111e-01,2.609224e-01,2.290495e-01,2.023792e-01,1.796143e-02
2.8869,0.2887,75.431201,10.216981,1.855570e-03,13.6995,0,,9.489158e-01,9.066894e-01,1.007189e+00,1.074706e+00,1.090274e+00,1.095429e+00,4.801791e-01,4.306619e-01,8.116370e-02,6.909149e-02,5.943831e-02,4.219455e-03
2.8874,0.2887,32.374575,10.216981,1.680267e-03,5.3243,0,,1.158233e+00,1.111184e+00,1.062214e+00,1.016363e+00,9.980967e-01,9.838088e-01,7.812502e-01,7.219660e-01,1.507578e-01,1.287052e-01,1.110012e-01,8.262520e-03
2.8901,0.2890,65.512856,12.735167,3.661089e-03,18.8335,0,,8.839483e-01,7.852953e-01,8.334160e-01,9.222422e-01,9.633378e-01,9.978661e-01,6.295951e-01,5.768896e-01,1.661087e-01,1.466656e-01,1.302713e-01,1.219990e-02
2.8903,0.2890,15.998587,5.890030,6.269170e-04,1.7028,0,,2.001269e+00,2.137272e+00,2.079545e+00,1.999691e+00,1.956445e+00,1.912835e+00,1.006588e+00,9.091741e-01,1.423767e-01,1.196755e-01,1.019051e-01,7.020665e-03
2.8960,0.2896,13.894955,7.341750,6.252471e-04,1.1833,0,,7.716386e-01,9.795708e-01,9.864878e-01,9.749848e-01,9.653796e-01,9.540417e-01,5.405516e-01,4.992085e-01,9.848309e-02,8.349886e-02,7.159519e-02,5.208546e-03
2.8988,0.2899,75.431201,11.406795,2.465887e-03,16.3065,0,,8.582293e-01,8.024606e-01,8.978359e-01,9.782000e-01,1.002869e+00,1.017520e+00,4.980596e-01,4.516287e-01,1.030243e-01,8.892922e-02,7.741239e-02,6.015602e-03
2.9029,0.2903,86.851137,6.575951,1.420162e-03,18.7566,0,,2.217709e+00,2.991437e+00,2.938681e+00,2.723655e+00,2.600782e+00,2.478864e+00,7.794123e-01,6.908607e-01,1.077572e-01,9.061649e-02,7.713279e-02,5.088465e-03
2.9038,0.2904,15.998587,5.275657,4.806400e-04,1.4576,0,,2.071021e+00,2.172272e+00,2.094613e+00,1.996092e+00,1.944807e+00,1.894178e+00,8.743390e-01,7.761362e-01,1.070309e-01,8.961350e-02,7.607387e-02,5.119736e-03
2.9047,0.2905,86.851137,10.216981,1.915772e-03,16.2853,0,,8.949196e-01,9.555705e-01,1.066520e+00,1.106368e+00,1.104859e+00,1.093543e+00,4.313524e-01,3.876388e-01,7.471205e-02,6.366575e-02,5.481515e-02,3.898783e-03
2.9077,0.2908,37.275937,7.341750,1.022876e-03,5.1934,0,,1.896704e+00,1.687537e+00,1.604619e+00,1.580217e+00,1.581085e+00,1.585354e+00,8.496382e-01,7.504367e-01,1.066614e-01,8.948437e-02,7.608398e-02,5.061864e-03
2.9134,0.2913,37.275937,10.216981,1.775275e-03,6.4770,0,,1.185834e+00,1.107324e+00,1.050438e+00,1.011644e+00,1.001896e+00,9.980195e-01,7.866275e-01,7.206549e-01,1.462148e-01,1.248359e-01,1.076744e-01,7.977084e-03
2.9197,0.2920,15.998587,7.341750,9.898437e-04,2.1570,0,,1.655570e+00,1.837681e+00,1.813684e+00,1.769641e+00,1.743494e+00,1.715780e+00,1.091806e+00,1.018850e+00,2.121053e-01,1.802038e-01,1.547704e-01,1.133550e-02
2.9218,0.2922,15.998587,10.216981,1.310612e-03,2.0523,0,,7.017123e-01,8.868218e-01,8.956766e-01,8.905633e-01,8.851815e-01,8.785102e-01,6.090418e-01,5.827923e-01,1.697411e-01,1.465384e-01,1.275213e-01,1.022354e-02
2.9228,0.2923,12.067926,7.341750,9.948973e-04,1.6354,0,,1.338469e+00,1.723015e+00,1.743476e+00,1.733393e+00,1.722111e+00,1.707990e+00,1.110178e+00,1.049228e+00,2.655207e-01,2.275753e-01,1.968575e-01,1.515197e-02
2.9246,0.2925,65.512856,10.216981,1.811756e-03,11.6173,0,,1.000065e+00,8.960017e-01,9.560039e-01,1.026952e+00,1.052731e+00,1.070306e+00,5.346977e-01,4.794669e-01,8.926060e-02,7.595877e-02,6.533191e-02,4.660916e-03
2.9273,0.2927,86.851137,8.196729,1.226321e-03,12.9939,0,,1.166348e+00,1.329340e+00,1.406724e+00,1.386498e+00,1.355695e+00,1.317617e+00,4.229239e-01,3.713251e-01,5.284816e-02,4.430587e-02,3.762978e-02,2.449414e-03
2.9298,0.2930,86.851137,11.406795,2.512321e-03,19.1288,0,,8.019111e-01,8.296344e-01,9.457118e-01,1.005186e+00,1.014408e+00,1.013298e+00,4.385646e-01,3.984649e-01,9.248968e-02,7.988726e-02,6.958165e-02,5.405151e-03
2.9305,0.2931,65.512856,6.575951,1.092358e-03,10.8826,0,,2.169025e+00,2.286592e+00,2.439256e+00,2.440417e+00,2.402504e+00,2.349075e+00,7.538318e-01,6.574428e-01,8.761455e-02,7.327750e-02,6.209257e-02,3.997734e-03
